Filename	Atlas Name	Biospecimen	Assay	Level	Data File ID	Parent Data File ID	File Format
imaging_level_2/WD-76847-087_ROI11.ome.tif	HTAN TNP SARDANA	HTA13_1_223	mIHC	Level 2	HTA13_1_9162		OME-TIFF
imaging_level_2/WD-76847-087_ROI12.ome.tif	HTAN TNP SARDANA	HTA13_1_223	mIHC	Level 2	HTA13_1_9163		OME-TIFF
imaging_level_2/WD-76847-087_ROI13.ome.tif	HTAN TNP SARDANA	HTA13_1_223	mIHC	Level 2	HTA13_1_9164		OME-TIFF
imaging_level_2/WD-76847-087_ROI14.ome.tif	HTAN TNP SARDANA	HTA13_1_223	mIHC	Level 2	HTA13_1_9165		OME-TIFF
imaging_level_2/WD-76847-087_ROI15.ome.tif	HTAN TNP SARDANA	HTA13_1_223	mIHC	Level 2	HTA13_1_9166		OME-TIFF
sardana_phase_1_ff_level_2/WD-76664-023.ome.tif	HTAN TNP SARDANA	HTA13_2_131	CODEX	Level 2	HTA13_2_5131		OME-TIFF
sardana_phase_1_ff_level_2/WD-76664-024.ome.tif	HTAN TNP SARDANA	HTA13_2_132	CODEX	Level 2	HTA13_2_5132		OME-TIFF
sardana_phase_1_ff_level_2/WD-76844-023.ome.tif	HTAN TNP SARDANA	HTA13_1_265	CODEX	Level 2	HTA13_1_5265		OME-TIFF
sardana_phase_1_ff_level_2/WD-76844-024.ome.tif	HTAN TNP SARDANA	HTA13_1_266	CODEX	Level 2	HTA13_1_5266		OME-TIFF
sardana_phase_1_ff_level_2/WD-76846-020.ome.tif	HTAN TNP SARDANA	HTA13_1_130	CODEX	Level 2	HTA13_1_5130		OME-TIFF
sardana_phase_1_ff_level_2/WD-76846-023.ome.tif	HTAN TNP SARDANA	HTA13_1_133	CODEX	Level 2	HTA13_1_5133		OME-TIFF
sardana_phase_1_ff_level_2/WD-76846-024.ome.tif	HTAN TNP SARDANA	HTA13_1_134	CODEX	Level 2	HTA13_1_5134		OME-TIFF
sardana_phase_1_ffpe_level_2/WD-75684-075.ome.tif	HTAN TNP SARDANA	HTA13_2_77	CODEX	Level 2	HTA13_2_5077		OME-TIFF
sardana_phase_1_ffpe_level_2/WD-75684-076.ome.tif	HTAN TNP SARDANA	HTA13_2_78	CODEX	Level 2	HTA13_2_5078		OME-TIFF
sardana_phase_1_ffpe_level_2/WD-76845-075.ome.tif	HTAN TNP SARDANA	HTA13_1_79	CODEX	Level 2	HTA13_1_5079		OME-TIFF
sardana_phase_1_ffpe_level_2/WD-76845-076.ome.tif	HTAN TNP SARDANA	HTA13_1_80	CODEX	Level 2	HTA13_1_5080		OME-TIFF
sardana_phase_1_ffpe_level_2/WD-76847-072.ome.tif	HTAN TNP SARDANA	HTA13_1_208	CODEX	Level 2	HTA13_1_5208		OME-TIFF
sardana_phase_1_ffpe_level_2/WD-76847-076.ome.tif	HTAN TNP SARDANA	HTA13_1_212	CODEX	Level 2	HTA13_1_5212		OME-TIFF
