paper_sample_id	participant_id	biospecimen_id	parent_biospecimen_id	specimen_id	block_candidate	section_candidate	assay	platform	source_file	source_commit	evidence_grade
WUR239-A1Fs1U1Bp1	WUR239	HTA12_298_1				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
S15-1909-C2U1Bp1	S15-1909	HTA12_276_2				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
S15-21169U1Bp1	S15-21169	HTA12_277_1				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
S15-23849U1Bp1	S15-23849	HTA12_278_1				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
S15-32775-A1U1Bp1	S15-32775	HTA12_279_2				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
S16-38794-A3U1Bp1	S16-38794	HTA12_280_3				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
S16-38794-E3U1Bp1	S16-38794	HTA12_280_4				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
S17-26707-A7U1Bp1	S17-26707	HTA12_281_1				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
S17-38539-B4U1Bp1	S17-38539	HTA12_282_1				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
S18-23968-D6U1Bp1	S18-23968	HTA12_284_1				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
S20-11848-B4Us1_1Bp1	S20-11848	HTA12_286_1					Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
S21-46983-A3U1Bp1	S21-46983	HTA12_287_1				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT206B1-S1Fc1U5Z1B1	HT206B1	HTA12_129_14				5	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT206B1-U1_ST_Bn1	HT206B1	HTA12_129_18				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT225C1-Th1Fc1U1Z1B1	HT225C1	HTA12_132_8				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT225C1-Th1Fc1U2Z1B1	HT225C1	HTA12_132_9				2	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT225C1-Th1Fc1U3Z1B1	HT225C1	HTA12_132_10				3	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT225C1-Th1Fc1U4Z1B1	HT225C1	HTA12_132_11				4	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT225C1-Th1Fc1U5Z1B1	HT225C1	HTA12_132_12				5	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT230C1-Th1Fc1U1Z1B1	HT230C1	HTA12_133_7				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT232P1H1A2-S1Fc1U1Bn1	HT232P1	HTA12_24_8				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT232P1H2A2-S1Fc1U1Bn1	HT232P1	HTA12_24_9				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT235B1-S1Fc1U1Z1Bn1	HT235B1	HTA12_134_11				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT235B1-S1Fc1U2Z1Bn1	HT235B1	HTA12_134_12				2	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT250C1-Th1K1Fc2U1Z1Bs1	HT250C1	HTA12_136_5				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT253C1-Th1K1Fc2U1Z1Bs1	HT253C1	HTA12_137_7				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT260C1-Th1K1Fc2U1Z1Bs1	HT260C1	HTA12_138_7				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT264P1-S1H2Fs1U1Bp1	HT264P1	HTA12_27_6				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT265B1-S1H1Fc2U1Z1Bs1	HT265B1	HTA12_247_5				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT270P1-H2Fc2U1Z1Bs1	HT270P1	HTA12_28_7				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT270P1-S1H1Fs5U1Bp1	HT270P1	HTA12_28_8				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT282N1-S1H3Fs4U1Bp1	HT282N1	HTA12_33_5				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT293N1-S1H3Fs1U1Bp1	HT293N1	HTA12_34_5				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT308B1-S2H5Fc2U1Z1Bs1	HT308B1	HTA12_248_23				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT339B1-S1H3Fc2U2Bs2	HT339B1	HTA12_250_13				2	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT397B1-S1H3A1U1Bp1	HT397B1	HTA12_253_9				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT397B1-S1H3A1U21Bp1	HT397B1	HTA12_253_10				21	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT397B1-S1H3A1U41Bp1	HT397B1	HTA12_253_11				41	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT397B1-S1H3A1U61Bp1	HT397B1	HTA12_253_12				61	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT397B1-S1H2Fs4U1Bp1	HT397B1	HTA12_253_8				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT397B1-S1H3Fs1U1Bp1	HT397B1	HTA12_253_13				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT480B1-S1H1Fs1U1Bp1	HT480B1	HTA12_254_5				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT480B1-S1H1Fs1U2Bp1	HT480B1	HTA12_254_6				2	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT480B1-S1H3Fs1U1Bp1	HT480B1	HTA12_254_7				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT480B1-S1H3Fs1U2Bp1	HT480B1	HTA12_254_8				2	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT565B1-S1H2Fp2U1Bp1	HT565B1	HTA12_255_7				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT112C1-U1_ST_Bn1	HT112C1	HTA12_257_7				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT112C1-U2_ST_Bn1	HT112C1	HTA12_257_8				2	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT165C1-Th1K3Fc2U1Z1Bs1	HT165C1	HTA12_258_6				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT213C1-Th1K4Fc2U1Z1Bs1	HT213C1	HTA12_259_5				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT226C1-Th1Fc1U1Z1Bn1	HT226C1	HTA12_260_4				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT226C1-Th1Fc1U2Z1Bn1	HT226C1	HTA12_260_5				2	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
